,Unnamed: 0,Coverage,Compliance,Average Cost,Average DALYs,CVD Count,CVD Deaths,Total Deaths,Average HTN Cost,Average CVD Cost,Average Chronic Cost
59,59,0.17543155359293455,0.3226544622425629,532.3485461950119,6.871998677821223,3704,2654,8588,8.166627424402668,2.804972108774237,521.3769466618362
60,60,0.17904456041750302,0.3004484304932735,531.9195649382842,6.971498549378217,3679,2662,8616,8.442032204135925,3.2452680532492795,520.232264680901
61,61,0.1842633480529908,0.29193899782135074,532.1600966337782,7.003937075532853,3662,2681,8626,9.028870006450283,2.953555266133267,520.1776713611952
62,62,0.1774387796065837,0.2692307692307692,543.6938789551606,7.082859503749327,3690,2660,8619,8.976653192133316,3.6818043981267987,531.0354213649033
63,63,0.17703733440385389,0.30385487528344673,545.4861373279149,6.88759184803743,3708,2685,8638,7.998154456838138,2.5490506161685094,534.938932254909
64,64,0.16619831393014853,0.2777777777777778,555.7527633927839,7.230212220889048,3709,2687,8642,9.557580917794137,3.890527418038482,542.3046550569521
65,65,0.17944600562023286,0.2818791946308725,525.1514939888107,6.942006164125598,3620,2607,8600,8.238840385652432,2.6725047004388998,514.2401489027194
66,66,0.16981132075471694,0.2978723404255319,541.9328733269789,7.198499494101279,3625,2660,8643,9.823423970410184,3.7262668125074065,528.3831825440617
67,67,0.18707346447209955,0.3369098712446352,540.0086729692753,7.1011739314397255,3641,2646,8625,10.690470796618124,3.725979248119503,525.5922229245379
68,68,0.17061421116017664,0.3058823529411765,536.6274073825184,6.942032519827281,3679,2644,8598,8.055592165326384,3.3450142318842992,525.2268009853084
69,69,0.1657968687274187,0.3389830508474576,545.8017541774835,7.1536060411214,3691,2701,8622,9.923922176696282,3.6678218535073537,532.2100101472806
70,70,0.17503010839020475,0.30045871559633025,548.0222964474298,7.084561042281026,3677,2659,8621,10.254349306003178,3.4379527675630914,534.3299943738642
71,71,0.1670012043356082,0.30288461538461536,533.9806514562146,7.029344472340928,3684,2704,8623,8.503785979448086,3.3709185175412544,522.1059469592267
72,72,0.1842633480529908,0.3050108932461873,541.8366732470698,7.055085602840048,3675,2705,8642,9.741682864116498,3.8672666855623263,528.2277236973935
73,73,0.1786431152147732,0.32808988764044944,537.0177463345135,6.993041107088847,3653,2666,8608,9.859147288234505,3.605617238149159,523.5529818081303
